data_type,group_id,k,n,N
fresh_produce,FP25,0,600,57153
fresh_produce,FP25,0,600,57153
fresh_produce,FP25,0,600,57153
fresh_produce,FP25,0,600,44270
fresh_produce,FP01,0,600,390000
fresh_produce,FP11,0,600,50400
fresh_produce,FP28,3,600,118188
fresh_produce,FP20,0,600,79680
fresh_produce,FP20,10,600,259200
fresh_produce,FP24,0,600,75800
fresh_produce,FP08,0,600,14590
fresh_produce,FP21,0,600,120000
fresh_produce,FP08,8,600,18590
fresh_produce,FP08,8,600,2618
fresh_produce,FP22,5,600,52800
fresh_produce,FP03,0,600,42000
fresh_produce,FP21,0,600,115200
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,1e+05
fresh_produce,FP04,0,600,468000
fresh_produce,FP30,3,600,119220
fresh_produce,FP03,0,600,201600
fresh_produce,FP21,0,600,132500
fresh_produce,FP20,8,600,522000
fresh_produce,FP20,5,600,504000
fresh_produce,FP33,0,600,115260
fresh_produce,FP28,0,600,111240
fresh_produce,FP25,0,600,68067
fresh_produce,FP25,0,600,56043
fresh_produce,FP20,0,600,504000
fresh_produce,FP20,1,600,252000
fresh_produce,FP03,0,600,44100
fresh_produce,FP03,0,600,23250
fresh_produce,FP03,1,600,44100
fresh_produce,FP04,0,600,480000
fresh_produce,FP05,20,600,230400
fresh_produce,FP03,0,600,42000
fresh_produce,FP09,0,600,7525
fresh_produce,FP12,0,600,173750
fresh_produce,FP31,0,600,12370
fresh_produce,FP18,0,600,72162
fresh_produce,FP29,0,600,66640
fresh_produce,FP14,0,600,28216
fresh_produce,FP29,0,600,61188
fresh_produce,FP15,0,600,6693
fresh_produce,FP31,0,600,8836
fresh_produce,FP18,0,600,52409
fresh_produce,FP12,0,600,63375
fresh_produce,FP14,0,600,39142
fresh_produce,FP09,0,600,7343
fresh_produce,FP03,1,600,42000
fresh_produce,FP21,0,600,135000
fresh_produce,FP21,0,600,270000
fresh_produce,FP25,0,600,59877
fresh_produce,FP03,1,600,42000
fresh_produce,FP29,1,600,70000
fresh_produce,FP16,5,600,28800
fresh_produce,FP12,10,600,62500
fresh_produce,FP22,1,600,15333
fresh_produce,FP04,0,600,936000
fresh_produce,FP21,0,600,115200
fresh_produce,FP25,0,600,34650
fresh_produce,FP25,0,600,34650
fresh_produce,FP25,0,600,34650
fresh_produce,FP25,0,600,34650
fresh_produce,FP07,1,600,98800
fresh_produce,FP29,0,600,28800
fresh_produce,FP18,0,600,45000
fresh_produce,FP16,0,600,32800
fresh_produce,FP04,0,600,297000
fresh_produce,FP04,0,600,234000
fresh_produce,FP20,1,600,754200
fresh_produce,FP20,0,600,251520
fresh_produce,FP28,9,600,57060
fresh_produce,FP30,0,600,110880
fresh_produce,FP28,9,600,115290
fresh_produce,FP30,0,600,102960
fresh_produce,FP25,0,600,221167
fresh_produce,FP20,0,600,194400
fresh_produce,FP20,0,600,234000
fresh_produce,FP24,0,600,30000
fresh_produce,FP20,0,600,174720
fresh_produce,FP11,50,600,50160
fresh_produce,FP13,0,600,1474
fresh_produce,FP14,0,600,20312
fresh_produce,FP29,0,600,70875
fresh_produce,FP16,0,600,12018
fresh_produce,FP15,0,600,21104
fresh_produce,FP31,0,600,16783
fresh_produce,FP18,0,600,64764
fresh_produce,FP09,0,600,10178
fresh_produce,FP29,0,600,64500
fresh_produce,FP15,0,600,10848
fresh_produce,FP18,0,600,54720
fresh_produce,FP12,0,600,70625
fresh_produce,FP13,0,600,3002
fresh_produce,FP09,0,600,8092
fresh_produce,FP16,0,600,12318
fresh_produce,FP21,0,600,135000
fresh_produce,FP21,0,600,116250
fresh_produce,FP21,0,600,116250
fresh_produce,FP22,2,600,52800
fresh_produce,FP21,0,600,73500
fresh_produce,FP28,20,600,116244
fresh_produce,FP20,9,600,214080
fresh_produce,FP24,0,600,105000
fresh_produce,FP01,4,600,360000
fresh_produce,FP33,0,600,198130
fresh_produce,FP04,0,600,936000
fresh_produce,FP21,0,600,135000
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,248100
fresh_produce,FP03,10,600,197820
fresh_produce,FP03,0,600,105300
fresh_produce,FP25,0,600,59877
fresh_produce,FP25,0,600,36590
fresh_produce,FP25,0,600,42640
fresh_produce,FP25,0,600,38103
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,36590
fresh_produce,FP25,0,600,36590
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,37890
fresh_produce,FP33,0,600,260240
fresh_produce,FP33,0,600,219200
fresh_produce,FP21,0,600,115200
fresh_produce,FP12,0,600,22687
fresh_produce,FP14,1,600,8740
fresh_produce,FP29,0,600,48170
fresh_produce,FP18,0,600,48492
fresh_produce,FP21,0,600,450000
fresh_produce,FP04,0,600,468000
fresh_produce,FP03,0,600,42000
fresh_produce,FP29,0,600,57800
fresh_produce,FP15,1,600,47200
fresh_produce,FP31,3,600,19630
fresh_produce,FP17,1,600,32760
fresh_produce,FP09,0,600,7091
fresh_produce,FP18,0,600,137988
fresh_produce,FP05,5,600,288000
fresh_produce,FP04,0,600,339150
fresh_produce,FP04,0,600,936000
fresh_produce,FP12,0,600,20250
fresh_produce,FP28,0,600,59040
fresh_produce,FP28,0,600,125100
fresh_produce,FP33,0,600,249520
fresh_produce,FP11,0,600,50400
fresh_produce,FP21,0,600,120000
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,2,600,450000
fresh_produce,FP20,0,600,774000
fresh_produce,FP20,3,600,774000
fresh_produce,FP20,5,600,774000
fresh_produce,FP03,0,600,84000
fresh_produce,FP03,0,600,42000
fresh_produce,FP03,0,600,42000
fresh_produce,FP21,0,600,116250
fresh_produce,FP03,0,600,45000
fresh_produce,FP22,20,600,15120
fresh_produce,FP20,5,600,756000
fresh_produce,FP20,1,600,756000
fresh_produce,FP20,0,600,522000
fresh_produce,FP20,0,600,252000
fresh_produce,FP28,0,600,123120
fresh_produce,FP20,5,600,504000
fresh_produce,FP20,4,600,252960
fresh_produce,FP20,0,600,236400
fresh_produce,FP01,0,600,177000
fresh_produce,FP24,4,600,44800
fresh_produce,FP20,4,600,161280
fresh_produce,FP25,0,600,34650
fresh_produce,FP21,0,600,73500
fresh_produce,FP21,0,600,108000
fresh_produce,FP04,0,600,936000
fresh_produce,FP21,0,600,101250
fresh_produce,FP21,0,600,120000
fresh_produce,FP04,0,600,936000
fresh_produce,FP21,0,600,115200
fresh_produce,FP05,2,600,226800
fresh_produce,FP21,0,600,101250
fresh_produce,FP21,0,600,202500
fresh_produce,FP14,0,600,18787
fresh_produce,FP29,0,600,59821
fresh_produce,FP18,0,600,82285
fresh_produce,FP12,0,600,97212
fresh_produce,FP09,0,600,4025
fresh_produce,FP09,0,600,1785
fresh_produce,FP09,0,600,9079
fresh_produce,FP29,0,600,59252
fresh_produce,FP31,0,600,8398
fresh_produce,FP15,0,600,10581
fresh_produce,FP18,0,600,91530
fresh_produce,FP12,0,600,39312
fresh_produce,FP14,0,600,45507
fresh_produce,FP20,0,600,25200
fresh_produce,FP11,1,600,42000
fresh_produce,FP25,0,600,87000
fresh_produce,FP29,0,600,76300
fresh_produce,FP18,0,600,106200
fresh_produce,FP16,0,600,24000
fresh_produce,FP13,2,600,6080
fresh_produce,FP17,0,600,63000
fresh_produce,FP09,0,600,5551
fresh_produce,FP22,0,600,17772
fresh_produce,FP21,0,600,270000
fresh_produce,FP04,0,600,480000
fresh_produce,FP22,1,600,47784
fresh_produce,FP21,0,600,115200
fresh_produce,FP25,0,600,161910
fresh_produce,FP25,0,600,54090
fresh_produce,FP21,0,600,120000
fresh_produce,FP29,0,600,6400
fresh_produce,FP09,1,600,6804
fresh_produce,FP21,0,600,130000
fresh_produce,FP21,0,600,115200
fresh_produce,FP30,4,600,122100
fresh_produce,FP20,0,600,259200
fresh_produce,FP24,0,600,34650
fresh_produce,FP20,0,600,172320
fresh_produce,FP28,0,600,142128
fresh_produce,FP28,1,600,113850
fresh_produce,FP33,0,600,249480
fresh_produce,FP28,0,600,54000
fresh_produce,FP25,0,600,70100
fresh_produce,FP25,0,600,57153
fresh_produce,FP25,0,600,55703
fresh_produce,FP29,0,600,58612
fresh_produce,FP12,0,600,36812
fresh_produce,FP31,0,600,11612
fresh_produce,FP18,0,600,71456
fresh_produce,FP16,0,600,12376
fresh_produce,FP15,0,600,13754
fresh_produce,FP09,0,600,6139
fresh_produce,FP03,20,600,25200
fresh_produce,FP03,20,600,42000
fresh_produce,FP21,0,600,135000
fresh_produce,FP14,0,600,17768
fresh_produce,FP29,0,600,36180
fresh_produce,FP31,0,600,8131
fresh_produce,FP16,0,600,14116
fresh_produce,FP18,0,600,77256
fresh_produce,FP15,0,600,23360
fresh_produce,FP09,0,600,4956
fresh_produce,FP08,2,600,9650
fresh_produce,FP22,10,600,50400
fresh_produce,FP21,0,600,620000
fresh_produce,FP20,0,600,252000
fresh_produce,FP21,0,600,115200
fresh_produce,FP01,0,600,342000
fresh_produce,FP20,0,600,504000
fresh_produce,FP20,3,600,225000
fresh_produce,FP25,0,600,92527
fresh_produce,FP25,0,600,12000
fresh_produce,FP04,0,600,156000
fresh_produce,FP21,0,600,270000
fresh_produce,FP21,0,600,135000
fresh_produce,FP21,0,600,134000
fresh_produce,FP21,0,600,107550
fresh_produce,FP04,0,600,456000
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,115200
fresh_produce,FP21,0,600,73500
fresh_produce,FP20,0,600,252000
fresh_produce,FP01,0,600,230685
fresh_produce,FP01,0,600,67500
fresh_produce,FP01,0,600,67500
fresh_produce,FP28,0,600,69120
fresh_produce,FP33,6,600,199581
fresh_produce,FP33,0,600,188241
fresh_produce,FP25,0,600,172520
fresh_produce,FP25,0,600,91550
fresh_produce,FP25,0,600,89660
fresh_produce,FP11,0,600,56000
fresh_produce,FP30,0,600,120960
fresh_produce,FP03,0,600,42000
fresh_produce,FP12,0,600,14000
fresh_produce,FP31,0,600,7228
fresh_produce,FP18,0,600,84780
fresh_produce,FP29,0,600,18920
fresh_produce,FP16,0,600,10316
fresh_produce,FP09,0,600,5264
fresh_produce,FP01,0,600,267450
fresh_produce,FP01,0,600,56250
fresh_produce,FP29,0,600,15900
fresh_produce,FP15,4,600,22080
fresh_produce,FP31,3,600,26000
fresh_produce,FP17,0,600,30660
fresh_produce,FP12,0,600,20875
fresh_produce,FP14,6,600,5664
fresh_produce,FP09,0,600,7798
fresh_produce,FP29,0,600,72000
fresh_produce,FP18,3,600,83160
fresh_produce,FP31,3,600,18200
fresh_produce,FP21,0,600,270000
fresh_produce,FP22,0,600,17280
fresh_produce,FP21,0,600,161750
fresh_produce,FP07,1,600,42000
fresh_produce,FP21,0,600,239438
fresh_produce,FP03,0,600,84000
fresh_produce,FP25,0,600,44270
fresh_produce,FP21,5,600,135000
fresh_produce,FP09,0,600,10906
fresh_produce,FP04,0,600,468000
fresh_produce,FP04,50,600,468000
fresh_produce,FP04,0,600,480000
fresh_produce,FP08,0,600,16258
fresh_produce,FP07,0,600,42000
fresh_produce,FP04,0,600,3e+05
fresh_produce,FP07,0,600,42000
fresh_produce,FP21,0,600,157250
fresh_produce,FP21,0,600,158100
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,110250
fresh_produce,FP21,0,600,270000
fresh_produce,FP21,0,600,270000
fresh_produce,FP20,0,600,252000
fresh_produce,FP25,4,600,154800
fresh_produce,FP11,0,600,50400
fresh_produce,FP20,4,600,504000
fresh_produce,FP11,0,600,50400
fresh_produce,FP33,0,600,249480
fresh_produce,FP33,0,600,219360
fresh_produce,FP20,0,600,774000
fresh_produce,FP28,0,600,108000
fresh_produce,FP28,0,600,125928
fresh_produce,FP20,0,600,255360
fresh_produce,FP20,0,600,259200
fresh_produce,FP28,0,600,111240
fresh_produce,FP07,0,600,44100
fresh_produce,FP03,0,600,44100
fresh_produce,FP07,1,600,84000
fresh_produce,FP31,0,600,6838
fresh_produce,FP07,0,600,42000
fresh_produce,FP14,0,600,21880
fresh_produce,FP29,0,600,38680
fresh_produce,FP29,0,600,36500
fresh_produce,FP12,0,600,49794
fresh_produce,FP31,0,600,13130
fresh_produce,FP15,0,600,10880
fresh_produce,FP12,0,600,114000
fresh_produce,FP14,0,600,49680
fresh_produce,FP18,0,600,78120
fresh_produce,FP09,0,600,7539
fresh_produce,FP09,0,600,10857
fresh_produce,FP25,0,600,98806
fresh_produce,FP25,0,600,32806
fresh_produce,FP25,0,600,59877
fresh_produce,FP25,0,600,59877
fresh_produce,FP14,30,600,4440
fresh_produce,FP17,30,600,100800
fresh_produce,FP05,10,600,226800
fresh_produce,FP03,0,600,42000
fresh_produce,FP29,0,600,86100
fresh_produce,FP15,0,600,25920
fresh_produce,FP12,0,600,23750
fresh_produce,FP09,0,600,6314
fresh_produce,FP21,0,600,135000
fresh_produce,FP21,0,600,135000
fresh_produce,FP21,0,600,270000
fresh_produce,FP22,3,600,15333
fresh_produce,FP21,0,600,288000
fresh_produce,FP25,5,600,50740
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,115200
fresh_produce,FP22,0,600,17076
fresh_produce,FP21,0,600,254000
fresh_produce,FP21,0,600,120000
fresh_produce,FP20,3,600,756000
fresh_produce,FP20,2,600,774000
fresh_produce,FP20,0,600,756000
fresh_produce,FP20,0,600,774000
fresh_produce,FP11,0,600,56000
fresh_produce,FP25,0,600,50740
fresh_produce,FP01,0,600,172500
fresh_produce,FP20,0,600,252000
fresh_produce,FP21,0,600,232500
fresh_produce,FP29,0,600,55800
fresh_produce,FP18,0,600,69120
fresh_produce,FP12,0,600,50625
fresh_produce,FP16,0,600,6680
fresh_produce,FP13,0,600,2280
fresh_produce,FP09,0,600,5509
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,270000
fresh_produce,FP21,0,600,126600
fresh_produce,FP21,0,600,240000
fresh_produce,FP29,0,600,29280
fresh_produce,FP31,1,600,19998
fresh_produce,FP16,0,600,5228
fresh_produce,FP18,0,600,66798
fresh_produce,FP15,0,600,13432
fresh_produce,FP09,0,600,6748
fresh_produce,FP30,0,600,124278
fresh_produce,FP28,0,600,142128
fresh_produce,FP24,50,600,34020
fresh_produce,FP20,10,600,176280
fresh_produce,FP21,0,600,115200
fresh_produce,FP04,0,600,234000
fresh_produce,FP21,0,600,120000
fresh_produce,FP20,0,600,255360
fresh_produce,FP20,0,600,155520
fresh_produce,FP24,0,600,43500
fresh_produce,FP04,3,600,468000
fresh_produce,FP20,0,600,228600
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,45670
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,36590
fresh_produce,FP25,0,600,36590
fresh_produce,FP25,0,600,36590
fresh_produce,FP25,0,600,49987
fresh_produce,FP25,0,600,36963
fresh_produce,FP21,0,600,115200
fresh_produce,FP12,10,600,9062
fresh_produce,FP14,1,600,4384
fresh_produce,FP15,0,600,3328
fresh_produce,FP29,1,600,11490
fresh_produce,FP09,0,600,5110
fresh_produce,FP29,0,600,44000
fresh_produce,FP31,2,600,14560
fresh_produce,FP09,0,600,7322
fresh_produce,FP29,0,600,52700
fresh_produce,FP15,0,600,12960
fresh_produce,FP31,1,600,23140
fresh_produce,FP12,2,600,24375
fresh_produce,FP09,0,600,10122
fresh_produce,FP05,10,600,230400
fresh_produce,FP20,0,600,258780
fresh_produce,FP20,0,600,252000
fresh_produce,FP11,0,600,50400
fresh_produce,FP28,0,600,129060
fresh_produce,FP21,0,600,230400
fresh_produce,FP21,0,600,120000
fresh_produce,FP04,0,600,468000
fresh_produce,FP04,0,600,453600
fresh_produce,FP04,0,600,468000
fresh_produce,FP04,0,600,468000
fresh_produce,FP22,6,600,36000
fresh_produce,FP20,3,600,756000
fresh_produce,FP20,10,600,756000
fresh_produce,FP20,0,600,550800
fresh_produce,FP25,0,600,54433
fresh_produce,FP31,0,600,9120
fresh_produce,FP14,0,600,26048
fresh_produce,FP29,0,600,28183
fresh_produce,FP18,0,600,73588
fresh_produce,FP12,0,600,133562
fresh_produce,FP09,0,600,5978
fresh_produce,FP29,0,600,40497
fresh_produce,FP31,0,600,11470
fresh_produce,FP15,0,600,7800
fresh_produce,FP18,0,600,80874
fresh_produce,FP14,3,600,47568
fresh_produce,FP12,0,600,33000
fresh_produce,FP09,0,600,5908
fresh_produce,FP21,0,600,120000
fresh_produce,FP21,0,600,230400
fresh_produce,FP21,0,600,110250
fresh_produce,FP05,2,600,226800
fresh_produce,FP28,0,600,123120
fresh_produce,FP29,0,600,81900
fresh_produce,FP18,0,600,111240
fresh_produce,FP15,0,600,8800
fresh_produce,FP16,4,600,19200
fresh_produce,FP21,0,600,251250
fresh_produce,FP22,3,600,17772
fresh_produce,FP04,0,600,234000
fresh_produce,FP04,0,600,480000
fresh_produce,FP09,0,600,5292
fresh_produce,FP29,0,600,9600
fresh_produce,FP18,0,600,43200
fresh_produce,FP21,0,600,216000
fresh_produce,FP20,0,600,234000
fresh_produce,FP24,5,600,31805
fresh_produce,FP20,3,600,148200
fresh_produce,FP20,0,600,258120
fresh_produce,FP20,1,600,259200
fresh_produce,FP20,6,600,88200
fresh_produce,FP24,2,600,62370
fresh_produce,FP20,4,600,252000
fresh_produce,FP20,50,600,252000
fresh_produce,FP28,5,600,57060
fresh_produce,FP01,0,600,215688
fresh_produce,FP01,0,600,67500
fresh_produce,FP01,0,600,54000
fresh_produce,FP15,0,600,5738
fresh_produce,FP31,0,600,7952
fresh_produce,FP16,0,600,16285
fresh_produce,FP18,0,600,48582
fresh_produce,FP12,0,600,31437
fresh_produce,FP09,0,600,8050
fresh_produce,FP21,0,600,252850
fresh_produce,FP14,0,600,37552
fresh_produce,FP29,0,600,20288
fresh_produce,FP31,0,600,12630
fresh_produce,FP16,0,600,14878
fresh_produce,FP18,0,600,93186
fresh_produce,FP15,0,600,5144
fresh_produce,FP09,0,600,5481
fresh_produce,FP08,0,600,14964
fresh_produce,FP25,4,600,179630
fresh_produce,FP25,0,600,59077
fresh_produce,FP08,0,600,4824
fresh_produce,FP20,0,600,259200
fresh_produce,FP25,0,600,57153
fresh_produce,FP20,10,600,232200
fresh_produce,FP25,3,600,57153
fresh_produce,FP21,1,600,115200
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,254500
fresh_produce,FP04,0,600,585000
fresh_produce,FP01,0,600,343200
fresh_produce,FP33,0,600,249020
fresh_produce,FP33,0,600,219810
fresh_produce,FP20,8,600,252000
fresh_produce,FP25,0,600,48533
fresh_produce,FP25,0,600,74873
fresh_produce,FP20,0,600,252000
fresh_produce,FP28,2,600,129204
fresh_produce,FP33,0,600,244940
fresh_produce,FP28,10,600,57060
fresh_produce,FP25,7,600,216593
fresh_produce,FP25,7,600,51710
fresh_produce,FP25,7,600,45653
fresh_produce,FP25,7,600,90553
fresh_produce,FP08,0,600,8690
fresh_produce,FP05,12,600,278400
fresh_produce,FP04,0,600,468000
fresh_produce,FP12,0,600,16062
fresh_produce,FP14,0,600,7272
fresh_produce,FP18,0,600,86580
fresh_produce,FP29,0,600,7400
fresh_produce,FP21,0,600,240000
fresh_produce,FP21,0,600,270000
fresh_produce,FP29,0,600,48350
fresh_produce,FP15,2,600,8640
fresh_produce,FP31,2,600,16380
fresh_produce,FP09,0,600,5264
fresh_produce,FP18,0,600,100879
fresh_produce,FP21,0,600,116250
fresh_produce,FP29,10,600,30500
fresh_produce,FP18,0,600,84600
fresh_produce,FP09,0,600,6573
fresh_produce,FP24,4,600,34980
fresh_produce,FP20,3,600,146400
fresh_produce,FP20,1,600,259200
fresh_produce,FP24,2,600,4050
fresh_produce,FP20,5,600,242784
fresh_produce,FP24,0,600,11200
fresh_produce,FP20,5,600,234120
fresh_produce,FP20,0,600,259200
fresh_produce,FP33,0,600,81720
fresh_produce,FP25,0,600,51600
fresh_produce,FP25,5,600,56667
fresh_produce,FP01,0,600,105000
fresh_produce,FP01,0,600,174300
fresh_produce,FP30,0,600,120162
fresh_produce,FP21,4,600,115200
fresh_produce,FP04,1,600,468000
fresh_produce,FP21,0,600,135000
fresh_produce,FP04,0,600,480000
fresh_produce,FP20,0,600,252000
fresh_produce,FP20,0,600,252000
fresh_produce,FP20,0,600,268800
fresh_produce,FP01,0,600,360000
fresh_produce,FP20,0,600,504000
fresh_produce,FP30,0,600,119220
fresh_produce,FP25,0,600,51600
fresh_produce,FP20,10,600,252000
fresh_produce,FP25,2,600,51600
fresh_produce,FP22,15,600,302400
fresh_produce,FP21,0,600,117000
fresh_produce,FP04,0,600,468000
fresh_produce,FP21,0,600,73500
fresh_produce,FP05,10,600,230400
fresh_produce,FP21,0,600,115200
fresh_produce,FP05,12,600,230400
fresh_produce,FP29,0,600,26382
fresh_produce,FP15,0,600,10880
fresh_produce,FP31,1,600,6425
fresh_produce,FP18,0,600,76925
fresh_produce,FP12,0,600,155212
fresh_produce,FP14,0,600,65326
fresh_produce,FP09,0,600,10703
fresh_produce,FP31,0,600,8958
fresh_produce,FP13,0,600,4172
fresh_produce,FP29,0,600,13614
fresh_produce,FP18,1,600,82325
fresh_produce,FP12,0,600,130138
fresh_produce,FP21,0,600,135000
fresh_produce,FP21,0,600,135000
fresh_produce,FP22,6,600,18000
fresh_produce,FP21,0,600,118800
fresh_produce,FP04,0,600,480000
fresh_produce,FP22,10,600,15120
fresh_produce,FP33,0,600,253056
fresh_produce,FP20,0,600,252000
fresh_produce,FP29,0,600,62600
fresh_produce,FP22,3,600,17772
fresh_produce,FP09,0,600,4760
fresh_produce,FP04,0,600,453600
fresh_produce,FP21,0,600,144000
fresh_produce,FP29,0,600,19000
fresh_produce,FP15,5,600,8480
fresh_produce,FP31,5,600,7800
fresh_produce,FP12,5,600,16187
fresh_produce,FP17,0,600,43680
fresh_produce,FP14,0,600,3440
fresh_produce,FP04,0,600,480000
fresh_produce,FP21,0,600,100800
fresh_produce,FP21,0,600,100800
fresh_produce,FP16,2,600,36800
fresh_produce,FP04,1,600,468000
fresh_produce,FP28,6,600,116046
